event_id_cnty,event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,admin2,location,latitude,longitude,fatalities
KEN7093,2019-08-06,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Kinangop,Nyandarua,-0.55,36.6167,0
KEN7094,2019-08-07,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyeri,Nyeri Central,Nyeri,-0.4167,36.95,0
KEN10814,2019-08-07,2019,Strategic developments,Looting/property destruction,Al Shabaab,Civilians (Kenya),Kenya,Garissa,Hulugho,Hulugho,-1.15,41.0667,0
KEN7091,2019-08-04,2019,Strategic developments,Other,Police Forces of Kenya (2013-2022),Al Shabaab,Kenya,Lamu,Lamu East,Kiunga,-1.741,41.492,0
KEN9800,2019-08-11,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Bungoma,Kanduyi,Bungoma,0.5635,34.5606,1
KEN10094,2019-08-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN10484,2019-08-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Naivasha,Naivasha,-0.7202,36.4285,0
KEN20622,2019-08-11,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kirinyaga,Kirinyaga East,Karuti,-0.4217,37.3353,0
KEN9596,2019-08-16,2019,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Nyeri,Nyeri Central,Nyeri,-0.4167,36.95,0
KEN6948,2019-08-18,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Narok,Narok West,Naikara,-1.6,35.6333,0
KEN6920,2019-08-16,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Ndaragwa,Ndaragwa,-0.0559,36.5289,0
KEN6947,2019-08-14,2019,Strategic developments,Other,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN6994,2019-08-15,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Nakuru,Njoro,Mau Narok,-0.6,36,0
KEN7097,2019-08-18,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Migori,Kuria East,Kuria East,-1.2437,34.5957,0
KEN6995,2019-08-15,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN10802,2019-08-22,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Wajir,Wajir North,El Das,2.5333,39.55,0
KEN6928,2019-08-22,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,2
KEN6927,2019-08-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6930,2019-08-25,2019,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Kenya),Kenya,Marsabit,North Horr,Sabarei,3,37.5,5
KEN7098,2019-08-25,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Unidentified Armed Group (Kenya),Kenya,Lamu,Lamu West,Safarisi,-2.2212,40.8143,1
KEN7300,2019-08-25,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Muranga,Kandara,Kabati,-0.95,37.1,1
KEN10500,2019-08-26,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nakuru,Nakuru North,Mawanga,-0.2678,36.1101,1
KEN6929,2019-08-25,2019,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Kenya),Kenya,Marsabit,North Horr,Forole,3.7137,37.9732,5
KEN6998,2019-09-01,2019,Strategic developments,Looting/property destruction,Al Shabaab,,Kenya,Garissa,Fafi,Yumbis,-0.1364,40.2944,0
KEN7099,2019-09-03,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Machakos,Athi River,Athi River,-1.45,36.9833,0
KEN10553,2019-09-01,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kericho,Kipkelion East,Kimugul,-0.203,35.5143,0
KEN6949,2019-09-02,2019,Strategic developments,Other,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Narok,Narok North,Narok,-1.0783,35.8601,0
KEN21097,2019-09-01,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Bungoma,Bumula,Khasoko,0.4815,34.4202,1
KEN6935,2019-09-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Embu,Mbeere North,Kangaru,-0.5333,37.6167,0
KEN6937,2019-09-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN6999,2019-09-06,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Limuru,Limuru,-1.1136,36.6421,0
KEN10059,2019-09-08,2019,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Muranga,Kiharu,Gitui,-0.7333,37.0412,0
KEN10747,2019-09-06,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN6950,2019-09-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kitui,Kitui Central,Kitui,-1.3667,38.0167,0
KEN10085,2019-09-09,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN10248,2019-09-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN6932,2019-09-09,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Embu,Mbeere North,Kangaru,-0.5333,37.6167,1
KEN6936,2019-09-09,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kajiado,Kajiado West,Magadi,-1.9,36.2833,0
KEN6951,2019-09-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN7045,2019-09-08,2019,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),Civilians (Kenya),Kenya,Kitui,Kitui West,Kakeani,-1.1667,37.9333,1
KEN7046,2019-09-08,2019,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),Civilians (Kenya),Kenya,Kitui,Kitui East,Malalani,-1.35,38.55,1
KEN6933,2019-09-10,2019,Violence against civilians,Attack,Unidentified Armed Group (Somalia),Civilians (Kenya),Kenya,Kitui,Kitui Central,Kitui,-1.3667,38.0167,1
KEN6934,2019-09-12,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Bubisa,-2.05,40.1667,4
KEN6939,2019-09-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kigumo,Kigumo,-0.8167,36.9833,0
KEN6952,2019-09-10,2019,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),Civilians (Kenya),Kenya,Kitui,Kitui South,Mutha,-1.7951,38.4278,0
KEN7101,2019-09-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nakuru,Naivasha,Mai Mahiu,-0.9838,36.5899,0
KEN9730,2019-09-12,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Tharaka-Nithi,Muthambi,Muragara,-0.3054,37.7232,1
KEN6955,2019-09-12,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Makueni,Makueni,Mathemba,-1.8666,37.7333,0
KEN6954,2019-09-12,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Makueni,Makueni,Mathemba,-1.8666,37.7333,0
KEN6953,2019-09-10,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Military Forces of Kenya (2013-2022),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,1
KEN6956,2019-09-13,2019,Violence against civilians,Attack,Military Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6938,2019-09-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Gatundu South,Gatundu,-1.0129,36.9049,0
KEN7036,2019-09-10,2019,Battles,Armed clash,Al Shabaab,Military Forces of Kenya (2013-2022),Kenya,Mandera,Mandera South,El Wak,2.8094,40.9358,5
KEN6957,2019-09-16,2019,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),Civilians (Kenya),Kenya,Taita Taveta,Voi,Voi,-3.3961,38.5561,2
KEN7102,2019-09-17,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,4
KEN10490,2019-09-18,2019,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN6940,2019-09-18,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN6942,2019-09-15,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Narok,Transmara West,Trans Mara,-1.169,34.889,0
KEN7122,2019-09-15,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,2
KEN10076,2019-09-17,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nairobi,Kibra,Nairobi - Kibra,-1.3061,36.7857,0
KEN6941,2019-09-18,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7103,2019-09-18,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7001,2019-09-18,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN7000,2019-09-17,2019,Battles,Armed clash,Borana Ethnic Militia (Kenya),Unidentified Clan Militia (Somalia),Kenya,Isiolo,Garbatulla,Garbatulla,0.5333,38.52,4
KEN7018,2019-09-15,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Isiolo,Garbatulla,Garbatulla,0.5333,38.52,3
KEN21079,2019-09-17,2019,Riots,Mob violence,Rioters (Kenya),,Kenya,Bungoma,Bumula,Burangasi,0.5214,34.4518,0
KEN6958,2019-09-20,2019,Battles,Armed clash,Unidentified Communal Militia (Kenya),Unidentified Communal Militia (Kenya),Kenya,Taita Taveta,Taveta,Taveta,-3.3988,37.6834,0
KEN6945,2019-09-24,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Gatanga,Gatanga,-0.9333,36.9667,0
KEN7002,2019-09-20,2019,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Meru,Tigania West,Miathene,0.15,37.7833,1
KEN7105,2019-09-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Meru,Tigania West,Ithamare,0.1357,37.7956,0
KEN7104,2019-09-21,2019,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Kilifi,Malindi,Malindi,-3.22,40.12,0
KEN10610,2019-09-21,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,0
KEN7003,2019-09-21,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Garissa,Hulugho,Hulugho,-1.15,41.0667,1
KEN7004,2019-09-23,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Naivasha,Naivasha,-0.7202,36.4285,0
KEN6944,2019-09-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7047,2019-09-23,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Samburu,Samburu North,Baragoi,1.7833,36.7833,4
KEN6943,2019-09-26,2019,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Maasai Ethnic Militia (Kenya),Kenya,Narok,Transmara West,Trans Mara,-1.169,34.889,2
KEN6946,2019-09-25,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kwale,Matuga,Kwale,-4.1738,39.4521,0
KEN10768,2019-09-26,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu East,Nyalenda,-0.15,34.75,0
KEN10799,2019-09-29,2019,Battles,Armed clash,Maasai-Siria Sub-Clan Militia (Kenya),Maasai-Iruasi Ngishu Sub-Clan Militia (Kenya),Kenya,Narok,Transmara West,Kilgoris,-1.0077,34.8806,2
KEN10798,2019-09-30,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Narok,Transmara West,Kilgoris,-1.0077,34.8806,0
KEN6959,2019-09-28,2019,Battles,Armed clash,Unidentified Communal Militia (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Naivasha,Naivasha,-0.7202,36.4285,1
KEN7106,2019-09-25,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Naivasha,Naivasha,-0.7202,36.4285,0
KEN7005,2019-09-27,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Kibra,Nairobi - Kibra,-1.3061,36.7857,0
KEN10552,2019-09-27,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN20893,2019-09-27,2019,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Samburu,Samburu North,Baragoi,1.7833,36.7833,1
KEN21117,2019-09-26,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kilifi,Malindi,Gahaleni,-3.27,40.0874,1
KEN7107,2019-10-01,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN6960,2019-10-01,2019,Battles,Armed clash,Police Forces of Kenya (2013-2022),Al Shabaab,Kenya,Mombasa,Likoni,Likoni,-4.0839,39.6616,3
KEN6961,2019-10-01,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6962,2019-10-01,2019,Violence against civilians,Attack,Degodia Clan Militia (Kenya),Civilians (Kenya),Kenya,Mandera,Banissa,Domal,4.0448,40.5124,7
KEN19044,2019-10-04,2019,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kwale,Msambweni,Kibundani,-4.2857,39.5639,0
KEN7006,2019-10-07,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Embu,Manyatta,Embu,-0.5333,37.45,1
KEN10178,2019-10-09,2019,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Samburu,Samburu North,Baragoi,1.7833,36.7833,2
KEN10667,2019-10-10,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nandi,Nandi East,Nandi Hills,0.1066,35.1838,0
KEN10671,2019-10-10,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Nandi,Nandi East,Nandi Hills,0.1066,35.1838,0
KEN6963,2019-10-06,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Njoro,Mau Narok,-0.6,36,0
KEN6968,2019-10-09,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Embu,Mbeere North,Siakago,-0.5833,37.6333,0
KEN9729,2019-10-09,2019,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN7108,2019-10-07,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Vihiga,Hamisi,Hamisi,0.0684,34.7975,1
KEN6965,2019-10-07,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6967,2019-10-08,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6969,2019-10-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6973,2019-10-09,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6966,2019-10-08,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Langata,Nairobi - Langata,-1.3508,36.7589,0
KEN6964,2019-10-07,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7007,2019-10-08,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN10652,2019-10-07,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN7008,2019-10-13,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Meru,Tigania East,Lanyiru,0.2672,37.772,1
KEN7010,2019-10-14,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Baringo,Baringo Central,Kabarnet,0.4919,35.743,0
KEN6971,2019-10-11,2019,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Uasin Gishu,Kesses,Moi University,0.2821,35.2946,0
KEN10229,2019-10-13,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Migori,Suna East,Kakrao,-1.0333,34.4833,0
KEN10766,2019-10-14,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kilifi,Kilifi North,Kilifi,-3.633,39.85,0
KEN7009,2019-10-14,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2013-2022),Kenya,Laikipia,Laikipia West,Sipili,0.435,36.3828,0
KEN7011,2019-10-15,2019,Battles,Armed clash,Unidentified Armed Group (Kenya),Police Forces of Kenya (2013-2022),Kenya,Laikipia,Laikipia North,Laikipia,0.4167,36.75,1
KEN10270,2019-10-14,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6972,2019-10-12,2019,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Police Forces of Kenya (2013-2022) General Service Unit,Kenya,Garissa,Dadaab,Amey,0,40.25,11
KEN7014,2019-10-17,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN7109,2019-10-16,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Makueni,Makueni,Makueni Kwa Kathoka,-1.8488,37.6684,0
KEN7013,2019-10-16,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Likuyani,Likuyani,0.7101,35.1118,0
KEN10122,2019-10-21,2019,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Baringo,Tiaty,Kapedo,1.1692,36.0955,3
KEN10416,2019-10-20,2019,Riots,Mob violence,Rioters (Kenya),,Kenya,Migori,Kuria West,Isebania,-1.2167,34.4667,0
KEN7017,2019-10-20,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022) County Inspectorate Officers,Civilians (Kenya),Kenya,Baringo,Koibatek,Eldama Ravine,0.052,35.731,0
KEN7012,2019-10-16,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN9745,2019-10-19,2019,Strategic developments,Other,Civilians (Kenya),,Kenya,Mandera,Banissa,Banissa,3.9439,40.3445,0
KEN7020,2019-10-23,2019,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN7021,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN7023,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Bungoma,Mt Elgon,Chepkitale,1.0573,34.5598,0
KEN7016,2019-10-23,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Olkalou,Ol Kalou,-0.2709,36.3792,0
KEN7019,2019-10-26,2019,Battles,Armed clash,Siria Clan Militia (Kenya),Ilwuasi Ngishu Clan Militia (Kenya),Kenya,Narok,Transmara West,Trans Mara,-1.169,34.889,0
KEN7022,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN10430,2019-10-25,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Ndhiwa,Ndhiwa,-0.7333,34.3667,1
KEN10597,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Mumias West,Mumias,0.3351,34.4864,0
KEN7015,2019-10-24,2019,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,1
KEN7025,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7032,2019-10-26,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Kasarani,Nairobi - Kasarani,-1.2254,36.8977,0
KEN20942,2019-10-22,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kilifi,Kilifi South,Chonyi,-3.7806,39.6791,0
KEN7026,2019-10-28,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kwale,Msambweni,Kibundani,-4.2857,39.5639,0
KEN7027,2019-10-30,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Kinangop,Engineer,-0.6,36.5833,0
KEN7024,2019-10-27,2019,Battles,Armed clash,Siria Clan Militia (Kenya),Ruasi Ngishu Clan Militia (Kenya),Kenya,Narok,Transmara West,Trans Mara,-1.169,34.889,0
KEN9805,2019-10-31,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kilifi,Malindi,Malindi,-3.22,40.12,0
KEN7030,2019-10-30,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Embu,Manyatta,Embu,-0.5333,37.45,0
KEN7035,2019-10-29,2019,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Wajir,Wajir South,Dadaj-Bula,0.5367,40.8771,2
KEN7029,2019-10-28,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kiambu,Kikuyu,Kikuyu,-1.2462,36.6629,0
KEN7040,2019-10-31,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Embu,Manyatta,Kithimu,-0.509,37.5202,1
KEN7048,2019-10-29,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Samburu,Samburu North,Baragoi,1.7833,36.7833,1
KEN7031,2019-10-27,2019,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN10389,2019-10-28,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN7033,2019-10-27,2019,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Kasarani,Nairobi - Kasarani,-1.2254,36.8977,0
KEN7049,2019-11-05,2019,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Marsabit,North Horr,Jaldesa,4.1935,37.0775,3
KEN7041,2019-11-05,2019,Riots,Mob violence,Rioters (Kenya),,Kenya,Embu,Manyatta,Kithimu,-0.509,37.5202,0
KEN7130,2019-11-05,2019,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Baringo,Tiaty,Tirioko,1.4504,35.8825,2
KEN7028,2019-11-01,2019,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kwale,Kinango,Tsunza,-4.0634,39.5647,0
KEN7039,2019-11-05,2019,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Dagoretti North,Nairobi - Dagoretti North,-1.2793,36.7789,0
